precision,recall
0.6122448979591837,0.35294117647058826
0.625,0.35294117647058826
0.6382978723404256,0.35294117647058826
0.6521739130434783,0.35294117647058826
0.6444444444444445,0.3411764705882353
0.6590909090909091,0.3411764705882353
0.6744186046511628,0.3411764705882353
0.6666666666666666,0.32941176470588235
0.6829268292682927,0.32941176470588235
0.7,0.32941176470588235
0.6923076923076923,0.3176470588235294
0.6842105263157895,0.3058823529411765
0.7027027027027027,0.3058823529411765
0.7222222222222222,0.3058823529411765
0.7142857142857143,0.29411764705882354
0.7058823529411765,0.2823529411764706
0.7272727272727273,0.2823529411764706
0.75,0.2823529411764706
0.7741935483870968,0.2823529411764706
0.8,0.2823529411764706
0.7931034482758621,0.27058823529411763
0.8214285714285714,0.27058823529411763
0.8148148148148148,0.25882352941176473
0.8461538461538461,0.25882352941176473
0.84,0.24705882352941178
0.8333333333333334,0.23529411764705882
0.8695652173913043,0.23529411764705882
0.8636363636363636,0.2235294117647059
0.8571428571428571,0.21176470588235294
0.85,0.2
0.8421052631578947,0.18823529411764706
0.8333333333333334,0.17647058823529413
0.8823529411764706,0.17647058823529413
0.875,0.16470588235294117
0.8666666666666667,0.15294117647058825
0.8571428571428571,0.1411764705882353
0.9230769230769231,0.1411764705882353
1.0,0.1411764705882353
1.0,0.12941176470588237
1.0,0.11764705882352941
1.0,0.10588235294117647
1.0,0.09411764705882353
1.0,0.08235294117647059
1.0,0.07058823529411765
1.0,0.058823529411764705
1.0,0.047058823529411764
1.0,0.03529411764705882
1.0,0.023529411764705882
1.0,0.011764705882352941
1.0,0.0
